연번,행정구역,안심 주소,위도,경도,CCTV 수량
257,서울특별시 관악구,AF025 1-3R 청룡동 1587-7 (일선어린이공원),37.478,126.9493,1
258,서울특별시 관악구,AF025 2-3SZ 청룡동 1587-7 (일선어린이공원),37.4781,126.9494,1
259,서울특별시 관악구,AF025 3-3SZ 청룡동 1587-7 (일선어린이공원),37.478,126.9493,1
260,서울특별시 관악구,AF026 1-3RZ 삼성동 336-8 (배수지공원 앞 다리),37.4679,126.9255,1
261,서울특별시 관악구,AF026 2-3SZ 삼성동 336-8 (배수지공원 앞 다리),37.468,126.9254,1
262,서울특별시 관악구,AF026 3-3SZ 삼성동 336-8 (배수지공원 앞 다리),37.4679,126.9256,1
263,서울특별시 관악구,AF027 1-4RZ 삼성동 366 (원신마을마당),37.4698,126.9293,1
264,서울특별시 관악구,AF027 2-4SZ 삼성동 366 (원신마을마당),37.4698,126.9292,1
265,서울특별시 관악구,AF027 3-4SZ 삼성동 366 (원신마을마당),37.4699,126.9294,1
266,서울특별시 관악구,AF027 4-4SZ 삼성동 366 (원신마을마당),37.4698,126.9293,1
267,서울특별시 관악구,AF028 1-4RZ 은천동 962 (은천마을마당),37.4862,126.9358,1
268,서울특별시 관악구,AF028 2-4SZ 은천동 962 (은천마을마당),37.4862,126.9357,1
269,서울특별시 관악구,AF028 3-4SZ 은천동 962 (은천마을마당),37.4863,126.9359,1
270,서울특별시 관악구,AF028 4-4SZ 은천동 962 (은천마을마당),37.4862,126.9359,1
271,서울특별시 관악구,AF029 1-3R 남현동 612-52 (홈플러스 옆),37.4722,126.9822,1
272,서울특별시 관악구,AF029 2-3S 남현동 612-52 (홈플러스 옆),37.4721,126.9821,1
273,서울특별시 관악구,AF029 3-3S 남현동 612-52 (홈플러스 옆),37.4723,126.9824,1
274,서울특별시 관악구,AF030 1-2SZ 청룡동 1538-28 (으뜸어린이공원),37.4784,126.9408,1
275,서울특별시 관악구,AF030 2-2SZ 청룡동 1538-28 (으뜸어린이공원),37.4783,126.9408,1
276,서울특별시 관악구,AG001 1-1RZ 청룡동 1547-51 (e편한세상 302동 옆 공원),37.4772,126.941,1
277,서울특별시 관악구,AG002 1-1RZ 청룡동 1547-51 (e편한세상 302동 옆 공원),37.4771,126.9414,1
278,서울특별시 관악구,AG003 1-3RZ 남현동 산 1-8,37.4744,126.971,1
279,서울특별시 관악구,AG003 2-3S 남현동 산 1-8,37.4746,126.971,1
280,서울특별시 관악구,AG003 3-3S 남현동 산 1-8,37.4742,126.971,1
281,서울특별시 관악구,AG004 1-1R 난곡동 711-49,37.4703,126.9187,1
282,서울특별시 관악구,AG005 1-1RZ 청룡동 산 151-139(장군봉근린공원),37.4791,126.938,1
283,서울특별시 관악구,AH001 1-1R 신림동 143-1(AA010,37.4684,126.9483,1
284,서울특별시 관악구,AH002 1-1RZ 신림동 143-1,37.468,126.9486,1
285,서울특별시 관악구,AH003 1-1RZ 봉천동 259-1,37.4712,126.9575,1
286,서울특별시 관악구,AH004 1-1RZ 봉천동 259-1,37.4711,126.9575,1
287,서울특별시 관악구,AH006 1-3RZ 신림동 산 133-4(관악산도시자연공원),37.4705,126.9256,1
288,서울특별시 관악구,AH006 2-3SZ 신림동 산 133-4(관악산도시자연공원),37.4707,126.9257,1
289,서울특별시 관악구,AH006 3-3SZ 신림동 산 133-4(관악산도시자연공원),37.4702,126.9257,1
290,서울특별시 관악구,AH007 1-1R 봉천동 1728-2 (까치소공원),37.4831,126.9603,1
291,서울특별시 관악구,AH008 1-3RZ 봉천동 227(낙성대공원),37.472,126.9595,1
292,서울특별시 관악구,AH008 2-3SZ 봉천동 227(낙성대공원),37.4719,126.9594,1
293,서울특별시 관악구,AH008 3-3SZ 봉천동 227(낙성대공원),37.472,126.9595,1
294,서울특별시 관악구,AH009 1-3R  신림동667-83,37.4622,126.9188,1
295,서울특별시 관악구,AH009 2-3S 신림동667-83,37.4623,126.9188,1
296,서울특별시 관악구,AH009 3-3S 신림동667-83,37.4622,126.9188,1
297,서울특별시 관악구,AH010 1-3R 봉천동255,37.4704,126.9569,1
298,서울특별시 관악구,AH010 2-3S 봉천동255,37.4706,126.9571,1
299,서울특별시 관악구,AH010 3-3S 봉천동255,37.4703,126.9568,1
300,서울특별시 관악구,AL001 1-2S 선우공원 산책로(미성동 산 117-3),37.4686,126.912,1
301,서울특별시 관악구,AL001 2-2S 선우공원 산책로(미성동 산 117-3),37.4687,126.9119,1
302,서울특별시 관악구,C1001 1-4R 신림동 1426-1 와 1417-43,37.4877,126.9301,1
303,서울특별시 관악구,C1001 2-4S 신림동 1426-1 와 1417-43,37.4877,126.9303,1
304,서울특별시 관악구,C1001 3-4S 신림동 1426-1 와 1417-43,37.4876,126.9302,1
305,서울특별시 관악구,C1001 4-4S 신림동 1426-1 와 1417-43,37.4878,126.9302,1
306,서울특별시 관악구,C1002 1-5RXC 청룡동 920와 918-13,37.4801,126.9439,1
307,서울특별시 관악구,C1002 2-5S 청룡동 920와 918-13 (관악초교),37.4801,126.9437,1
308,서울특별시 관악구,C1002 3-5S 청룡동 920와 918-13 (관악초교),37.4801,126.9441,1
309,서울특별시 관악구,C1002 4-5SC 청룡동 920와 918-13 (관악초교),37.48,126.9439,1
310,서울특별시 관악구,C1002 5-5S 청룡동 920와 918-13 (관악초교),37.4802,126.9439,1
311,서울특별시 관악구,C1003 1-5R 인헌동 1635-1와 1710-11 (은아유치원),37.4752,126.9641,1
312,서울특별시 관악구,C1003 2-5S 인헌동 1635-1와 1710-11 (은아유치원),37.4753,126.9642,1
313,서울특별시 관악구,C1003 3-5S 인헌동 1635-1와 1710-11 (은아유치원),37.4753,126.964,1
314,서울특별시 관악구,C1003 4-5S 인헌동 1635-1와 1710-11 (은아유치원),37.4751,126.9643,1
315,서울특별시 관악구,C1003 5-5SC 인헌동 1635-1와 1710-11 (은아유치원),37.475,126.9641,1
316,서울특별시 관악구,C2001 1-4RXC 중앙동 458-113,37.4861,126.9496,1
317,서울특별시 관악구,C2001 2-4U 중앙동 458-113,37.4861,126.9497,1
318,서울특별시 관악구,C2001 3-4U 중앙동 458-113,37.4862,126.9496,1
319,서울특별시 관악구,C2001 4-4U 중앙동 458-113,37.4861,126.9495,1
320,서울특별시 관악구,C2002 1-3RXC 난곡동 715-32,37.4703,126.9174,1
321,서울특별시 관악구,C2002 2-3U 난곡동 715-32,37.4703,126.9175,1
322,서울특별시 관악구,C2002 3-3U 난곡동 715-32,37.4702,126.9174,1
323,서울특별시 관악구,C2003 1-4RZ 남현동 1071-24(은탁빌라앞),37.4743,126.9727,1
324,서울특별시 관악구,C2003 2-4SZ 남현동 1071-24(은탁빌라앞),37.4742,126.9728,1
325,서울특별시 관악구,C2003 3-4SZ 남현동 1071-24(은탁빌라앞),37.4743,126.9728,1
326,서울특별시 관악구,C2003 4-4SZ 남현동 1071-24(은탁빌라앞),37.4743,126.9727,1
327,서울특별시 관악구,C2004 1-3RZ 난향동 1736-10,37.4622,126.9191,1
328,서울특별시 관악구,C2004 2-3UZ 난향동 1736-10,37.4621,126.9191,1
329,서울특별시 관악구,C2004 3-3UZ 난향동 1736-10,37.4623,126.9191,1
330,서울특별시 관악구,C2005 1-3RXXC 난향동 1735-9,37.4603,126.9201,1
331,서울특별시 관악구,C2005 2-3U 난향동 1735-9,37.4603,126.92,1
332,서울특별시 관악구,C2005 3-3U 난향동 1735-9,37.4603,126.9203,1
333,서울특별시 관악구,C2006 1-3RXC 은천동 622-1,37.4865,126.9434,1
334,서울특별시 관악구,C2006 2-3U 은천동 622-1,37.4864,126.9433,1
335,서울특별시 관악구,C2006 3-3U 은천동 622-1,37.4865,126.9435,1
336,서울특별시 관악구,C2007 1-3RZ 서림동 105-120(동작하이퍼마켓 맞은편),37.4745,126.9382,1
337,서울특별시 관악구,C2007 2-3UCZ 서림동 105-120(동작하이퍼마켓 맞은편),37.4745,126.9381,1
338,서울특별시 관악구,C2007 3-3UCZ 서림동 105-120(동작하이퍼마켓 맞은편),37.4745,126.9383,1
339,서울특별시 관악구,C2008 1-4RZ 남현동 1082-33,37.4743,126.9754,1
340,서울특별시 관악구,C2008 2-4SZ 남현동 1082-33,37.4743,126.9755,1
341,서울특별시 관악구,C2008 3-4SZ 남현동 1082-33,37.4744,126.9753,1
342,서울특별시 관악구,C2008 4-4SZ 남현동 1082-33,37.4742,126.9753,1
343,서울특별시 관악구,C2009 1-5RX 중앙동 889-4,37.4847,126.9473,1
344,서울특별시 관악구,C2009 2-5SZ 중앙동 889-4,37.4846,126.9475,1
345,서울특별시 관악구,C2009 3-5SZ 중앙동 889-4,37.4848,126.9473,1
346,서울특별시 관악구,C2009 4-5SZ 중앙동 889-4,37.4847,126.9472,1
347,서울특별시 관악구,C2009 5-5SZ 중앙동 889-4,37.4845,126.9473,1
348,서울특별시 관악구,C2010 1-4RX 서림동 119-11,37.4719,126.938,1
349,서울특별시 관악구,C2010 2-4S 서림동 119-11,37.4719,126.9377,1
350,서울특별시 관악구,C2010 3-4S 서림동 119-11,37.4719,126.9381,1
351,서울특별시 관악구,C2010 4-4S 서림동 119-11,37.4718,126.938,1
352,서울특별시 관악구,C2011 1-4RZ 서림동 117-1,37.4717,126.9363,1
353,서울특별시 관악구,C2011 2-4SZ 서림동 117-1,37.4716,126.9363,1
354,서울특별시 관악구,C2011 3-4SZ 서림동 117-1,37.4718,126.9364,1
355,서울특별시 관악구,C2011 4-4SZ 서림동 117-1,37.4717,126.9362,1
356,서울특별시 관악구,C2012 1-3R 난향동 673-46,37.4618,126.9162,1
357,서울특별시 관악구,C2012 2-3S 난향동 673-46,37.4618,126.9162,1
358,서울특별시 관악구,C2012 3-3S 난향동 673-46,37.4618,126.9161,1
359,서울특별시 관악구,C3001 1-5RZ 남현동 1081-1,37.475,126.9752,1
360,서울특별시 관악구,C3001 2-5UCZ 남현동 1081-1,37.4749,126.9752,1
361,서울특별시 관악구,C3001 3-5UCZ 남현동 1081-1,37.475,126.9752,1
362,서울특별시 관악구,C3001 4-5UCZ 남현동 1081-1,37.4751,126.9751,1
363,서울특별시 관악구,C3001 5-5UZ 남현동 1081-1,37.475,126.9751,1
364,서울특별시 관악구,C3002 1-1RZ 미성동 1478-31,37.4785,126.9132,1
365,서울특별시 관악구,C3003 1-5R 미성동 591-1,37.477,126.917,1
366,서울특별시 관악구,C3003 2-5S 미성동 589-1,37.477,126.9168,1
367,서울특별시 관악구,C3003 3-5S 미성동 589-1,37.4771,126.9169,1
368,서울특별시 관악구,C3003 4-5S 미성동 589-1,37.4771,126.9171,1
369,서울특별시 관악구,C3003 5-5U 미성동 591-1,37.4769,126.917,1
370,서울특별시 관악구,C3004 1-1RL 미성동 596-18,37.4771,126.9183,1
371,서울특별시 관악구,C3005 1-1R 미성동 733,37.4725,126.9122,1
372,서울특별시 관악구,C3006 1-1R 보라매동 711-4,37.4907,126.9289,1
373,서울특별시 관악구,C3007 1-2R 보라매동 728-72,37.4927,126.927,1
374,서울특별시 관악구,C3007 2-2UC 보라매동 728-72,37.4927,126.927,1
375,서울특별시 관악구,C3008 1-4R 보라매동 968-44,37.488,126.9318,1
376,서울특별시 관악구,C3008 2-4SC 보라매동 968-44,37.4881,126.9319,1
377,서울특별시 관악구,C3008 3-4S 보라매동 968-44,37.488,126.9317,1
378,서울특별시 관악구,C3008 4-4SC 보라매동 968-44,37.4879,126.932,1
379,서울특별시 관악구,C3009 1-4R 성현동 1703-3,37.4899,126.9535,1
380,서울특별시 관악구,C3009 2-4UC 성현동 1703-3,37.49,126.9537,1
381,서울특별시 관악구,C3009 3-4UC 성현동 1703-3,37.4898,126.9535,1
382,서울특별시 관악구,C3009 4-4UC 성현동 1703-3,37.49,126.9534,1
383,서울특별시 관악구,C3010 1-4RXC 성현동 492-26,37.4886,126.9463,1
384,서울특별시 관악구,C3010 2-4S 성현동 492-26,37.4884,126.9464,1
385,서울특별시 관악구,C3010 3-4S 성현동 492-26,37.4886,126.9465,1
386,서울특별시 관악구,C3010 4-4S 성현동 492-26,37.4887,126.9463,1
387,서울특별시 관악구,C3011 1-1RZ 신원동 1629-91,37.4781,126.9282,1
388,서울특별시 관악구,C3012 1-4RZ 청림동 8-11,37.4895,126.9586,1
389,서울특별시 관악구,C3012 2-4SZ 청림동 8-11,37.4894,126.9585,1
390,서울특별시 관악구,C3012 3-4SZ 청림동 8-11,37.4895,126.9586,1
391,서울특별시 관악구,C3012 4-4SZ 청림동 8-11,37.4895,126.9587,1
392,서울특별시 관악구,C3013 1-3R 행운동 148-63,37.4794,126.9635,1
393,서울특별시 관악구,C3013 2-3UC 행운동 148-63,37.4794,126.9635,1
394,서울특별시 관악구,C3013 3-3UC 행운동 148-63,37.4795,126.9636,1
395,서울특별시 관악구,C3014 1-1R 행운동 1667-55,37.4813,126.9553,1
396,서울특별시 관악구,C3015 1-1RX 행운동 1668-24,37.4818,126.9564,1
397,서울특별시 관악구,C3016 1-5RLZ 중앙동 459-58,37.4857,126.948,1
398,서울특별시 관악구,C3016 2-5SZ 중앙동 459-58,37.4857,126.9481,1
399,서울특별시 관악구,C3016 3-5SZ 중앙동 459-58,37.4857,126.9479,1
400,서울특별시 관악구,C3016 4-5SZ 중앙동 459-58,37.4857,126.9479,1
401,서울특별시 관악구,C3016 5-5SZ 중앙동 459-58,37.4858,126.948,1
402,서울특별시 관악구,C3017 1-1R 삼성동 315와 1724사이,37.4633,126.9317,1
403,서울특별시 관악구,C3018 1-3RZ 보라매동 712-3,37.4912,126.9298,1
404,서울특별시 관악구,C3018 2-3SCZ 보라매동 712-3,37.4911,126.9298,1
405,서울특별시 관악구,C3018 3-3SCZ 보라매동 712-3,37.4913,126.9299,1
406,서울특별시 관악구,CA001 1-6RXC 청림동 1717-2 (은비유치원),37.4892,126.9597,1
407,서울특별시 관악구,CA001 2-6S 청림동 1717-2 (은비유치원),37.4891,126.9598,1
408,서울특별시 관악구,CA001 3-6S 청림동 1717-2 (은비유치원),37.4893,126.9596,1
409,서울특별시 관악구,CA001 4-6S 청림동 1717-2 (은비유치원),37.4893,126.9598,1
410,서울특별시 관악구,CA001 5-6S 청림동 1717-2 (은비유치원),37.489,126.9595,1
411,서울특별시 관악구,CA001 6-6S 청림동 1717-2 (은비유치원),37.4889,126.9595,1
412,서울특별시 관악구,CA002 1-5RXC 중앙동 893-23,37.4826,126.9465,1
413,서울특별시 관악구,CA002 2-5U 중앙동 893-23,37.4825,126.9464,1
414,서울특별시 관악구,CA002 3-5U 중앙동 893-23,37.4826,126.9467,1
415,서울특별시 관악구,CA002 4-5U 중앙동 893-23,37.4827,126.9465,1
416,서울특별시 관악구,CA002 5-5U 중앙동 893-23,37.4827,126.9462,1
417,서울특별시 관악구,CA003 1-1RL 행운동 65-6 (동원유치원),37.4832,126.9564,1
418,서울특별시 관악구,CA004 1-4RXC 성현동 480-3 (새소슬유치원),37.4891,126.9486,1
419,서울특별시 관악구,CA004 2-4S 성현동 480-3 (새소슬유치원),37.4892,126.9485,1
420,서울특별시 관악구,CA004 4-4S 성현동 480-3 (새소슬유치원),37.489,126.9486,1
421,서울특별시 관악구,CA005 1-3RXC 성현동 산 101-75 (소슬유치원),37.4906,126.948,1
422,서울특별시 관악구,CA005 2-3S 성현동 산 101-75 (소슬유치원),37.4906,126.9479,1
423,서울특별시 관악구,CA005 3-3S 성현동 산 101-75 (소슬유치원),37.4905,126.948,1
424,서울특별시 관악구,CA006 1-4R 청림동 1-783 (현대유치원),37.492,126.9594,1
425,서울특별시 관악구,CA006 2-4S 청림동 1-783 (현대유치원),37.492,126.9593,1
426,서울특별시 관악구,CA006 3-4S 청림동 1-783 (현대유치원),37.4921,126.9595,1
427,서울특별시 관악구,CA006 4-4S 청림동 1-783 (현대유치원),37.492,126.9595,1
428,서울특별시 관악구,CA007 1-1RX 삼성동 1714-3 (구립합실어린이집),37.4638,126.9257,1
429,서울특별시 관악구,CA008 1-4RXC 삼성동 300-6 (구립미림어린이집),37.4663,126.9313,1
430,서울특별시 관악구,CA008 3-4U 삼성동 300-6 (구립미림어린이집),37.4664,126.9313,1
431,서울특별시 관악구,CA008 4-4U 삼성동 300-6 (구립미림어린이집),37.4661,126.9313,1
432,서울특별시 관악구,CA009 1-5RL 중앙동 888-12 (예대어린이집),37.4859,126.9475,1
433,서울특별시 관악구,CA009 2-5SC 중앙동 888-12 (예대어린이집),37.4859,126.9476,1
434,서울특별시 관악구,CA009 3-5SC 봉천동738-360  (예대어린이집),37.486,126.9475,1
435,서울특별시 관악구,CA009 4-5SC 중앙동 888-12 (예대어린이집),37.4859,126.9475,1
436,서울특별시 관악구,CA009 5-5SC 중앙동 888-12 (예대어린이집),37.486,126.9476,1
437,서울특별시 관악구,CA010 1-1R 난곡동 711-136 (난곡초등학교),37.4693,126.9181,1
438,서울특별시 관악구,"CB001 1-4RX 청룡동 1570-1, 청룡병설유치원",37.4778,126.9512,1
439,서울특별시 관악구,"CB001 2-4SC 청룡동 1570-1, 청룡병설유치원",37.4778,126.9513,1
440,서울특별시 관악구,"CB001 3-4S 청룡동 1570-1, 청룡병설유치원",37.4779,126.9512,1
441,서울특별시 관악구,"CB001 4-4SC 청룡동 1570-1, 청룡병설유치원",37.4778,126.9511,1
442,서울특별시 관악구,"CB002 1-5R 인헌동 196-38, 예일유치원(인헌초 후문)",37.474,126.9646,1
443,서울특별시 관악구,"CB002 2-5SC 인헌동 196-38, 예일유치원(인헌초 후문)",37.474,126.9645,1
444,서울특별시 관악구,"CB002 3-5SC 인헌동 196-38, 예일유치원(인헌초 후문)",37.4741,126.9645,1
445,서울특별시 관악구,"CB002 4-5SC 인헌동 196-38, 예일유치원(인헌초 후문)",37.474,126.9646,1
446,서울특별시 관악구,"CB002 5-5SC 인헌동 196-38, 예일유치원(인헌초 후문)",37.4741,126.9645,1
447,서울특별시 관악구,"CB003 1-4RZ 남현동 1071-15, 사당초등학교",37.4739,126.9732,1
448,서울특별시 관악구,"CB003 2-4SCZ{ 남현동 1071-15, 사당초등학교",37.4739,126.9731,1
449,서울특별시 관악구,"CB003 3-4SCZ 남현동 1071-15, 사당초등학교",37.4738,126.9733,1
450,서울특별시 관악구,"CB003 4-4SCZ 남현동 1071-15, 사당초등학교",37.4739,126.9733,1
451,서울특별시 관악구,"CB004 1-3R 남현동 1069-21, 사당초등학교",37.475,126.9741,1
452,서울특별시 관악구,"CB004 2-3SC 남현동 1069-21, 사당초등학교",37.4751,126.9741,1
453,서울특별시 관악구,"CB004 3-3SC 남현동 1069-21, 사당초등학교",37.475,126.9742,1
454,서울특별시 관악구,"CB005 1-4R 행운동 1669-1, 원당병설유치원",37.4805,126.9559,1
455,서울특별시 관악구,"CB005 2-4SC 행운동 1669-1, 원당병설유치원",37.4804,126.9559,1
456,서울특별시 관악구,"CB005 3-4SC 행운동 1669-1, 원당병설유치원",37.4805,126.956,1
457,서울특별시 관악구,"CB005 4-4SC 행운동 1669-1, 원당병설유치원",37.4806,126.9558,1
458,서울특별시 관악구,"CB006 1-3RZ 행운동 66-169, 봉천병설유치원",37.4826,126.9573,1
459,서울특별시 관악구,"CB006 2-3SZ 행운동 66-169, 봉천병설유치원",37.4826,126.9573,1
460,서울특별시 관악구,"CB006 3-3SZ 행운동 66-169, 봉천병설유치원",37.4826,126.9573,1
461,서울특별시 관악구,"CB007 1-3RZ 은천동 940-21, 은천병설유치원",37.4864,126.9398,1
462,서울특별시 관악구,"CB007 2-3SCZ 은천동 940-21, 은천병설유치원",37.4864,126.9399,1
463,서울특별시 관악구,"CB007 3-3SCZ 은천동 940-21, 은천병설유치원",37.4864,126.9397,1
