표찰번호,행정동,지번,설치일자,등주형태,램프종류,총등수,기준일자
현충로28,흑석동,172-5,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로29(신),노량진1동,480-1,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로30,흑석동,172-5,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로31(신),흑석동,259-1,2018-12-14,강판주,LED일체형,3,2024-07-29
현충로32,흑석동,172-7,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로33(신),흑석동,259-1,2018-12-14,강판주,LED일체형,3,2024-07-29
현충로34=,흑석동,143-57,2016-08-30,강판주,LED일체형,4,2024-07-29
현충로35(신)=,흑석동,172-3,2018-12-14,강판주,LED일체형,4,2024-07-29
현충로36=,흑석동,143-57,2016-08-30,강판주,LED일체형,4,2024-07-29
현충로37,흑석동,172-27,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로38,흑석동,143-57,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로39,흑석동,172-12,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로40,흑석동,141-9,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로41,흑석동,45390,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로42,흑석동,141,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로43(신),흑석동,141-2,2018-12-14,강판주,LED일체형,3,2024-07-29
현충로44,흑석동,141,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로45(신),흑석동,141-2,2018-12-14,강판주,LED일체형,3,2024-07-29
현충로46,흑석동,141,2016-08-30,강판주,LED일체형,3,2024-07-29
현충로47(신),흑석동,141-2,2018-12-14,강판주,LED일체형,3,2024-07-29
현충로48=,흑석동,122-1,2016-08-30,강판주,LED일체형,4,2024-07-29
현충로49(신),흑석동,141-2,2018-12-14,강판주,LED일체형,3,2024-07-29
현충로50(신)=,흑석동,114-15,2018-12-13,신호통합주,LED일체형,2,2024-07-29
현충로51-1,흑석동,116-13,2016-08-30,신호통합주,LED일체형,1,2024-07-29
현충로51-2,흑석동,114-49,2016-08-30,신호통합주,LED일체형,1,2024-07-29
현충로52(신),흑석동,114-22,2018-12-13,강판주,LED일체형,1,2024-07-29
현충로53,흑석동,114-3,2016-08-30,신호통합주,LED일체형,1,2024-07-29
현충로54(신),흑석동,4,2018-12-13,강판주,LED일체형,3,2024-07-29
현충로55,흑석동,114-45,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로56(신),흑석동,4,2018-12-13,강판주,LED일체형,1,2024-07-29
현충로57(신),흑석동,45298,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로59(신),흑석동,45350,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로59-1,흑석동,45350,2020-11-04,신호통합주,LED일체형,1,2024-07-29
현충로60(신),흑석동,4,2016-08-30,신호통합주,LED일체형,1,2024-07-29
현충로61(신),흑석동,3,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로62(신),흑석동,4,2018-12-13,강판주,LED일체형,1,2024-07-29
현충로63(신),흑석동,45345,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로64(신),흑석동,45521,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로65(신),흑석동,4,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로66,흑석동,45517,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로67(신),흑석동,4,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로68(신),흑석동,9-89,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로69(신),흑석동,4,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로70(신),흑석동,45513,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로71(신),흑석동,45557,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로72(신),흑석동,45557,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로73(신),흑석동,45557,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로74(신)=,흑석동,45557,2016-08-30,강판주,LED일체형,2,2024-07-29
현충로75(신),흑석동,45557,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로76(신),흑석동,43-112,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로77(신),흑석동,45557,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로78(신),흑석동,45315,2023-10-23,강판주,LED일체형,1,2024-07-29
현충로79(신),흑석동,45557,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로80(신),흑석동,45347,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로81(신),흑석동,45570,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로82(신)=,흑석동,45347,2016-08-30,강판주,LED일체형,2,2024-07-29
현충로83(신),흑석동,45570,2018-12-14,신호통합주,LED일체형,3,2024-07-29
현충로84(신),흑석동,30803,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로85(신),흑석동,45570,2018-12-14,강판주,LED일체형,3,2024-07-29
현충로86(신),흑석동,12420,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로87(신),흑석동,26-170,2018-12-14,강판주,LED일체형,3,2024-07-29
현충로88(신),흑석동,12420,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로89(신),흑석동,26-170,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로90(신),흑석동,298,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로91(신),흑석동,26-178,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로91d,사당2동,326,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로92(신),흑석동,12420,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로93(신),흑석동,45379,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로93/95통합,흑석동,45379,2024-06-11,신호통합주,LED일체형,1,2024-07-29
현충로93d,사당2동,131-1,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로94(신),흑석동,27-83,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로95,흑석동,45379,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로95d,사당2동,131-1,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로96(신),흑석동,33,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로96d,사당2동,131-1,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로97,흑석동,45379,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로97d,사당2동,326-1,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로98(신),흑석동,302,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로99,흑석동,45440,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로99(신),사당2동,16132,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로100(신),흑석동,33-191,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로100d,사당2동,326,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로101(신),흑석동,45440,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로101d,사당2동,326,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로102(신),흑석동,29-115,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로102d,사당2동,326-1,2016-12-13,강판주,LED일체형,1,2024-07-29
현충로103(신),흑석동,45440,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로103d,사당2동,326-1,2016-12-13,강판주,LED일체형,1,2024-07-29
현충로104(신),흑석동,29-115,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로104d,사당2동,326-1,2016-12-13,강판주,LED일체형,1,2024-07-29
현충로105(신),흑석동,45440,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로105d,사당2동,326-1,2016-12-13,강판주,LED일체형,1,2024-07-29
현충로106(신),흑석동,29-115,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로106d,사당2동,326-1,2016-12-13,강판주,LED일체형,1,2024-07-29
현충로107(신),흑석동,45440,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로107d,사당2동,326-1,2016-12-13,강판주,LED일체형,1,2024-07-29
현충로108(신),흑석동,275-14,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로108d,사당2동,326-1,2016-12-13,강판주,LED일체형,1,2024-07-29
현충로108d(신),사당2동,산 45-1,2018-12-16,스텐주물주,LED일체형,3,2024-07-29
현충로109(신),흑석동,45440,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로110(신),흑석동,275-14,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로110d(신),사당2동,산 45-1,2018-12-16,스텐주물주,LED일체형,3,2024-07-29
현충로111(신),흑석동,45319,2018-12-14,강판주,LED일체형,1,2024-07-29
현충로111d(신),사당2동,209-17,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로112(신),흑석동,산 44-5,2018-12-13,스텐주물주,LED일체형,3,2024-07-29
현충로112d(신),사당2동,산 45-1,2018-12-16,스텐주물주,LED일체형,3,2024-07-29
현충로113(신),흑석동,45319,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로113d(신),사당2동,209-17,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로114(신)=,사당2동,16193,2016-08-30,스텐주물주,LED일체형,4,2024-07-29
현충로114d(신),사당2동,209-17,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로115(신),흑석동,45319,2018-12-16,스텐주물주,LED일체형,3,2024-07-29
현충로115d(신),사당2동,209-17,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로116(신),사당2동,15523,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로116d(신)=,사당2동,산 45-4,2018-12-16,스텐주물주,LED일체형,4,2024-07-29
현충로117(신),사당2동,216-5,2018-12-16,스텐주물주,LED일체형,3,2024-07-29
현충로117d(신),사당2동,209-17,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로118(신),사당2동,15585,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로118d(신)=,사당2동,326-1,2018-12-16,스텐주물주,LED일체형,4,2024-07-29
현충로119(신),사당2동,216-15,2018-12-16,스텐주물주,LED일체형,3,2024-07-29
현충로119d(신)=,사당2동,205-12,2016-08-30,스텐주물주,LED일체형,4,2024-07-29
현충로120(신),사당2동,15585,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로120d(신),사당2동,316-2,2018-12-16,스텐주물주,LED일체형,1,2024-07-29
현충로121(신),사당2동,산 45-6,2018-12-16,스텐주물주,LED일체형,3,2024-07-29
현충로121d=,사당2동,205-7,2016-08-30,스텐주물주,LED일체형,4,2024-07-29
현충로122,사당2동,326-1,2020-11-03,스텐주물주,LED일체형,1,2024-07-29
현충로122(신),사당2동,16224,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로123(신),사당2동,16438,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로123d,사당2동,131-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로124,사당2동,326-1,2020-11-03,스텐주물주,LED일체형,1,2024-07-29
현충로124(신),사당2동,산 44-6,2018-12-13,스텐주물주,LED일체형,3,2024-07-29
현충로125(신),사당2동,16438,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로126,사당2동,131-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로127,사당2동,131-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로128,사당2동,131-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로129,사당2동,131-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로130=,사당2동,131-1,2016-08-30,스텐주물주,LED일체형,4,2024-07-29
현충로131,사당2동,131-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로132,사당2동,131-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로133,사당2동,130-32,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로134,사당2동,124-5,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로135,사당2동,128-1,2018-12-14,스텐주물주,LED일체형,3,2024-07-29
현충로136(신),사당2동,128-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로137,사당2동,127-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로138,사당2동,126-1,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로139,사당2동,126-6,2016-08-30,스텐주물주,LED일체형,3,2024-07-29
현충로140*,사당2동,126-3,2016-08-30,스텐주,LED일체형,1,2024-07-29
현충로141*,사당2동,126-3,2018-12-14,스텐주,LED일체형,1,2024-07-29
현충로142,사당2동,45321,2016-08-30,강판주,LED일체형,1,2024-07-29
현충로143,사당2동,산 30-1,2016-08-30,스텐주,LED일체형,3,2024-07-29
현충로144(신),사당2동,산 30-3,2018-12-14,스텐주,LED일체형,3,2024-07-29
현충로145(신),사당2동,산 30-3,2018-12-14,스텐주,LED일체형,3,2024-07-29
현충로146,사당2동,산 29-2,2018-12-14,스텐주,LED일체형,3,2024-07-29
현충로147,사당2동,45351,2016-08-30,스텐주,LED일체형,3,2024-07-29
현충로148,사당2동,45351,2016-08-30,스텐주,LED일체형,3,2024-07-29
현충로151,사당2동,45351,2016-08-30,스텐주,LED일체형,3,2024-07-29
현충로152,사당2동,45351,2016-08-30,스텐주,LED일체형,3,2024-07-29
현충로153,사당2동,45351,2016-08-30,스텐주,LED일체형,3,2024-07-29
현충로154,사당2동,산 29-2,2020-11-03,스텐주,LED일체형,3,2024-07-29
현충로155,사당2동,205-12,2023-11-01,신호통합주,LED일체형,2,2024-07-29
현충로 125,사당2동,203-5,2018-12-14,스텐주물주,LED일체형,3,2024-07-29
현충로=58(신),흑석동,4,2018-12-13,강판주,LED일체형,2,2024-07-29
현충로X,사당2동,205-12,2016-08-30,강판주,LED일체형,4,2024-07-29
흑석로1-1-,흑석동,341-11,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-2-,흑석동,341-11,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-3-,흑석동,341-11,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-4-,흑석동,342,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-5-,흑석동,163-2,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-6-,흑석동,342,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-7-,흑석동,342,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-8-,흑석동,341,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-9-,흑석동,169-34,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-10-,흑석동,342,2019-09-19,강판주,LED일체형,3,2024-07-29
흑석로1-11,흑석동,180-4,2016-08-31,강판주,LED일체형,1,2024-07-29
흑석로1-12,흑석동,181-11,2016-08-31,강판주,LED일체형,1,2024-07-29
흑석로1-13,흑석동,183-5,2016-08-31,강판주,LED일체형,1,2024-07-29
흑석로1-14,흑석동,86-181,2016-08-31,강판주,LED일체형,1,2024-07-29
흑석로2-1-,흑석동,211-32,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2-2-,흑석동,211-32,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2-3-,흑석동,211-32,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2-4-,흑석동,211-32,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로2-5-,흑석동,204-141,2016-09-28,강판주,LED일체형,1,2024-07-29
흑석로2-6-,흑석동,204-141,2016-09-28,강판주,LED일체형,1,2024-07-29
흑석로2-7-,흑석동,204-141,2018-12-13,강판주,LED일체형,1,2024-07-29
흑석로2-8-,흑석동,204-56,2018-12-13,강판주,LED일체형,1,2024-07-29
흑석로2-9-,흑석동,204-56,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로2-10-,흑석동,205-17,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2-11-,흑석동,205-17,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2-12-,흑석동,221-1,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2-13-,흑석동,221-1,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2-14-,흑석동,205-4,2018-12-13,신호통합주,LED일체형,3,2024-07-29
흑석로2-15-,흑석동,195-17,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2-16-,흑석동,195-35,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2-18-,흑석동,221-1,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로2=17-,흑석동,221-1,2018-12-13,강판주,LED일체형,4,2024-07-29
흑석로3-2-,상도1동,211-33,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로3-3-,상도1동,211-33,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로3-4-,상도1동,211-38,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로3-5-,상도1동,204-141,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로3-6-,상도1동,204-141,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로3-7-,상도1동,204-141,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로3-8-,흑석동,211-46,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로3-9-,흑석동,211-32,2018-12-13,강판주,LED일체형,3,2024-07-29
흑석로3=1-,상도1동,211-33,2016-09-28,강판주,LED일체형,4,2024-07-29
흑석로3=10-,흑석동,211-32,2018-12-13,강판주,LED일체형,4,2024-07-29
흑석로4-2-,상도1동,528-1,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로4-3-,상도1동,528-1,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로4-4-,상도1동,528-1,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로4-5-,상도1동,528-1,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로4-7-,상도1동,491-6,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로4-8-,상도1동,491-6,2016-09-28,강판주,LED일체형,1,2024-07-29
흑석로4-9-,상도1동,491-6,2016-09-28,강판주,LED일체형,1,2024-07-29
흑석로4-10-,상도1동,7-61,2016-09-28,강판주,LED일체형,3,2024-07-29
흑석로4-11-,상도1동,7-61,2016-09-28,신호통합주,LED일체형,3,2024-07-29
흑석로4-12,상도1동,491-3,2024-06-03,,LED일체형,1,2024-07-29
흑석로4=1-,상도1동,528-1,2016-08-30,강판주,LED일체형,4,2024-07-29
흑석로4=6-,상도1동,528-1,2016-09-28,강판주,LED일체형,4,2024-07-29
흑석로5-1,흑석동,221-1,2018-12-13,신호통합주,LED일체형,1,2024-07-29
흑석로5-2,흑석동,221-1,2016-09-28,강판주,LED일체형,1,2024-07-29
흑석로5-3,흑석동,221-1,2016-08-31,강판주,LED일체형,1,2024-07-29
흑석로5-4,흑석동,221-1,2016-08-31,강판주,LED일체형,1,2024-07-29
흑석로5-6-,흑석동,224-8,2016-08-31,강판주,LED일체형,3,2024-07-29
흑석로5-9-,흑석동,224-1,2016-08-31,강판주,LED일체형,3,2024-07-29
흑석로5-10-,흑석동,224-8,2016-08-31,강판주,LED일체형,3,2024-07-29
흑석로5-11,흑석동,225-26,2020-10-28,강판주,LED일체형,1,2024-07-29
흑석로5=5,흑석동,221-1,2016-08-31,강판주,LED일체형,2,2024-07-29
흑석로5=7,흑석동,224-1,2016-08-31,강판주,LED일체형,2,2024-07-29
