name,lat,lng,address
GS25 여의캐피탈점,37.5192766694097,126.928341566203,서울 영등포구 국제금융로8길 27-8
이마트24 여의도SK점,37.51984421025268,126.9281917056669,서울 영등포구 국제금융로8길 31
GS25 교직원공제회점,37.52180502244091,126.92565135760121,서울 영등포구 여의나루로 50
GS25 S9여의도역점,37.52190666580824,126.92396912290152,서울 영등포구 의사당대로 지하 101
세븐일레븐 S여의도역점,37.5216383206217,126.924208083141,서울 영등포구 여의나루로 지하 40
동북편의점,37.5195959715179,126.92891590622,서울 영등포구 국제금융로8길 27-9
CU 여의중앙점,37.5207620017854,126.929136517064,서울 영등포구 국제금융로8길 19
GS25 여의서린점,37.519595303384165,126.92930390559252,서울 영등포구 여의대방로65길 17
GS25 여의아일렉스점,37.518795172580596,126.93075709505457,서울 영등포구 여의대방로 375
CU 여의도파인루체점,37.5205996857153,126.930423983936,서울 영등포구 여의대방로69길 19
CU 여의도점,37.5195279968892,126.932852514172,서울 영등포구 여의대방로 394
CU 여의도아이비점,37.52038516672382,126.93183140039696,서울 영등포구 국제금융로 86
세븐일레븐 여의진주점,37.51840750297088,126.93347792612984,서울 영등포구 국제금융로 110
세븐일레븐 여의홍우점,37.52088230856679,126.93146556692716,서울 영등포구 국제금융로 78
CU 여의동산점,37.5210857584644,126.934326221504,서울 영등포구 여의대방로 417
GS25 여의타워점,37.5196175849559,126.938531017897,서울 영등포구 63로 36
세븐일레븐 여의도시범아파트점,37.51968540581667,126.93728438749937,서울 영등포구 63로 45
GS25 동부이촌점,37.52124372290511,126.96756122840438,서울 용산구 이촌로 182
세븐일레븐 동부이촌본점,37.521155778638814,126.96887686998267,서울 용산구 이촌로 196
세븐일레븐 이촌2호점,37.5202070318736,126.972548011556,서울 용산구 이촌로 248
이마트24 동부이촌점,37.5209499042147,126.97453867304,서울 용산구 이촌로65가길 66
세븐일레븐 이촌점,37.5200163836503,126.974163432442,서울 용산구 이촌로 245
CU 이촌제일점,37.5186708941748,126.977117401854,서울 용산구 이촌로 274
CU 여의도KBS점,37.5253631875656,126.916380391574,서울 영등포구 여의공원로 13
GS25 여의파크점,37.52521974086695,126.91869288084142,서울 영등포구 의사당대로 38
GS25 여의서부점,37.52616425287206,126.91776985377639,서울 영등포구 국회대로62길 25
세븐일레븐 금융감독원점,37.5230600217616,126.921328760442,서울 영등포구 여의대로 38
CU 여의트레뉴점,37.52309189518652,126.92461046699444,서울 영등포구 국제금융로2길 37
세븐일레븐 여의도공원3호점,37.525889800877344,126.92092644471664,서울 영등포구 여의공원로 68
GS25 여의파이낸스점,37.5239952542558,126.92406994790112,서울 영등포구 국제금융로2길 32
